date,time_utc,station_id,station_name,latitude,longitude,elevation_m,temperature_c,temperature_f,feels_like_c,dew_point_c,humidity_pct,pressure_station_hpa,pressure_sea_level_hpa,pressure_trend,wind_speed_kmh,wind_direction_deg,wind_direction_cardinal,wind_gust_kmh,visibility_km,cloud_cover_pct,cloud_ceiling_m,precipitation_type,precipitation_mm,snow_depth_cm,precipitation_prob_pct,uv_index,solar_radiation_wm2,weather_condition,weather_code,air_quality_index,pm2_5_ugm3,pm10_ugm3,ozone_ppb,no2_ppb,co_ppm,sunrise_utc,sunset_utc,daylight_hours,soil_temp_c,soil_moisture_pct,evapotranspiration_mm
2024-07-26,19:35,ATL001,Atlanta - Hartsfield,33.6407,-84.4277,313,-11.0,12.2,-18.0,-17.2,69,981.4,1018.7,rising rapidly,15.1,170,S,21.5,25.8,11,,sleet,55.6,0.0,15,2.3,210.3,Ice Pellets,132,24,8.9,20.8,56.7,46.0,1.67,03:00,21:00,18,-12.7,22.3,2.9
2024-08-04,14:20,LAX001,Los Angeles - Downtown,34.0522,-118.2437,71,1.3,34.3,-2.4,-9.1,48,994.1,1002.5,rising rapidly,12.6,258,WSW,22.1,3.0,16,,none,0.0,0.0,56,9.6,896.9,Partly Cloudy,102,204,52.6,83.0,76.3,61.9,0.75,04:00,20:00,16,-2.2,34.5,3.09
2024-08-04,18:15,TPA001,Tampa - Intl,27.9755,-82.5332,9,3.5,38.3,1.5,-6.1,52,1006.6,1007.7,steady,7.5,269,W,20.7,33.8,98,9000,rain,54.3,0.0,36,1.7,221.3,Light Rain,110,107,20.5,35.2,22.5,54.3,0.65,04:00,20:00,16,-1.3,34.8,3.59
2024-08-04,18:32,MSY001,New Orleans - Moisant,29.9934,-90.258,3,4.3,39.7,1.0,-5.7,50,1013.8,1014.2,steady,14.5,11,N,38.1,31.6,47,,none,0.0,0.0,40,3.3,331.9,Smoke,107,288,69.4,108.4,13.8,13.9,0.59,04:00,20:00,16,-0.5,34.0,3.88
2024-08-05,00:13,SLC001,Salt Lake City - Intl,40.7884,-111.9778,1288,-21.0,-5.8,-21.0,-24.0,85,851.4,994.4,rising,1.7,56,NE,1.7,22.1,54,3000,none,0.0,0.0,44,0,0,Haze,106,264,67.9,111.5,42.5,45.7,1.85,04:00,20:00,16,-24.4,32.3,0
2024-08-05,01:31,MSP001,Minneapolis - St Paul,44.8848,-93.2223,255,-24.6,-12.3,-35.5,-29.8,74,978.5,1008.7,falling,17.2,129,SE,19.3,34.2,39,300,none,0.0,0.0,45,0,0,Partly Cloudy,102,40,9.1,16.0,17.3,12.1,2.58,04:00,20:00,16,-28.0,13.7,1.85
2024-08-05,02:03,MCI001,Kansas City - Intl,39.2976,-94.7139,313,-13.7,7.3,-20.5,-28.3,27,963.7,1000.3,rising rapidly,12.4,42,NE,17.3,1.9,38,1500,snow,0.0,29.1,2,0,0,Moderate Snow,121,8,0.3,4.9,88.9,20.1,0.97,04:00,20:00,16,-16.2,9.2,2.22
2024-08-05,05:49,DFW001,Dallas - Fort Worth,32.8998,-97.0403,182,-1.9,28.6,-6.2,-10.3,58,989.3,1011.0,rising rapidly,12.3,5,N,14.7,30.8,96,9000,hail,13.3,0.0,13,0,0,Small Hail,142,188,46.3,79.1,74.9,63.2,0.83,04:00,20:00,16,-6.8,45.3,1.68
2024-08-05,10:48,NYC001,New York - Central Park,40.7829,-73.9654,39,-3.4,25.9,-9.2,-13.8,48,999.8,1004.4,rising,17.8,123,ESE,41.0,0.9,78,6000,hail,58.3,0.0,66,4.1,476.9,Small Hail,142,230,61.0,102.3,87.9,45.3,2.81,04:00,20:00,16,-7.4,46.3,5.5
2024-08-05,13:58,IND001,Indianapolis - Intl,39.7173,-86.2944,248,-7.7,18.1,-13.8,-23.5,21,981.6,1011.0,steady,14.7,121,ESE,27.1,11.8,12,,snow,0.0,27.6,10,10.1,940.0,Blowing Snow,123,294,75.3,120.6,56.8,14.4,1.37,04:00,20:00,16,-11.6,25.5,1.43
2024-08-05,16:48,DEN001,Denver - Stapleton,39.7392,-104.9903,1609,-20.8,-5.4,-28.4,-31.8,45,828.9,1007.0,falling,10.5,214,SW,15.9,20.5,9,,none,0.0,0.0,9,8.1,746.6,Smoke,107,19,0.6,1.2,57.8,42.0,0.89,04:00,20:00,16,-22.1,42.6,0.09
2024-08-05,19:08,CLE001,Cleveland - Hopkins,41.4117,-81.8498,245,-18.7,-1.7,-23.3,-31.3,37,982.6,1011.7,rising rapidly,5.7,262,W,5.9,2.3,77,1500,snow,0.0,23.2,59,1.2,136.9,Blowing Snow,123,75,18.0,22.1,80.3,46.4,2.24,04:00,20:00,16,-19.7,32.5,4.29
2024-08-06,15:12,ANC001,Anchorage - Intl,61.1743,-149.9963,46,-22.9,-9.2,-32.9,-23.3,98,1005.5,1011.0,falling,15.8,17,NNE,39.1,12.7,71,150,snow,0.0,18.4,25,5.2,581.1,Snow Showers,124,28,8.3,15.7,46.2,6.2,2.8,04:00,20:00,16,-27.8,40.5,4.18
2024-08-06,16:34,STL001,St Louis - Lambert,38.7487,-90.37,172,-6.0,21.2,-13.2,-16.8,46,996.9,1017.5,rising,22.2,270,W,41.3,23.3,21,,none,0.0,0.0,43,7.4,699.7,Mist,109,121,32.4,58.2,46.1,45.2,1.17,04:00,20:00,16,-9.9,29.9,0.77
2024-08-06,21:08,PHX001,Phoenix - Sky Harbor,33.4373,-112.0078,337,-12.2,10.0,-18.6,-20.2,60,977.6,1017.7,steady,12.2,273,W,34.4,12.3,12,,snow,0.0,3.6,70,0,0,Heavy Snow,122,158,41.8,64.9,26.6,66.0,1.04,04:00,20:00,16,-14.4,47.3,1.78
2024-08-07,01:06,PDX001,Portland - Intl,45.5898,-122.5951,9,-24.9,-12.8,-35.1,-35.3,48,1008.6,1009.7,falling,14.9,80,E,30.4,12.2,55,6000,snow,0.0,36.8,46,0,0,Blowing Snow,123,65,18.5,27.5,50.6,46.0,0.12,04:00,20:00,16,-28.8,18.8,3.01
2024-08-07,04:44,ATL001,Atlanta - Hartsfield,33.6407,-84.4277,313,-12.8,9.0,-20.9,-16.6,81,997.9,1035.8,rising rapidly,17.9,85,E,38.1,24.1,32,300,snow,0.0,20.7,5,0,0,Moderate Snow,121,192,44.4,70.5,10.2,34.3,0.66,04:00,20:00,16,-16.2,8.2,0.33
2024-08-07,09:00,SFO001,San Francisco - Intl,37.6213,-122.379,4,0.4,32.7,-4.0,-10.2,47,1021.5,1022.0,rising,15.5,79,E,16.8,1.6,98,9000,none,0.0,0.0,78,2.4,318.0,Haze,106,235,55.2,87.9,22.1,18.8,2.24,04:00,20:00,16,-1.4,8.2,3.98
2024-08-07,09:08,MKE001,Milwaukee - Mitchell,42.9472,-87.8966,211,-4.9,23.2,-11.3,-9.1,79,992.0,1017.2,falling rapidly,19.5,317,NW,28.1,12.9,16,,rain,51.7,0.0,17,6.1,573.6,Light Rain,110,147,33.3,52.4,78.8,60.8,1.36,04:00,20:00,16,-9.9,22.8,3.38
2024-08-07,13:28,MIA001,Miami - International,25.7959,-80.287,3,9.9,49.8,7.2,-0.7,47,1023.1,1023.5,rising,20.9,149,SSE,34.4,23.1,27,,none,0.0,0.0,83,9.0,865.0,Overcast,104,165,35.1,62.4,77.9,74.4,1.53,04:00,20:00,16,6.5,29.0,0
2024-08-08,01:54,ABQ001,Albuquerque - Intl Sunport,35.0402,-106.609,1619,-21.6,-6.9,-35.1,-28.0,68,834.5,1015.1,rising rapidly,32.3,285,WNW,53.6,28.1,74,900,none,0.0,0.0,36,0,0,Mostly Clear,101,284,74.4,120.7,61.9,69.2,1.77,04:00,20:00,16,-25.4,59.8,2.67
2024-08-08,02:33,PHL001,Philadelphia - Intl,39.8729,-75.2437,9,-11.5,11.3,-19.2,-15.1,82,1022.8,1023.9,rising,17.3,153,SSE,21.0,27.9,3,,snow,0.0,28.1,44,0,0,Light Snow,120,212,55.1,87.0,52.5,33.5,2.31,04:00,20:00,16,-15.6,26.1,3.49
2024-08-08,06:16,SEA001,Seattle - Sea-Tac,47.4502,-122.3088,137,-18.3,-0.9,-26.6,-31.3,35,989.8,1006.1,rising rapidly,13.9,264,W,18.9,13.9,42,1500,none,0.0,0.0,25,0,0.0,Mostly Cloudy,103,65,20.1,38.1,51.6,31.3,1.51,04:00,20:00,16,-23.2,53.3,3.45
2024-08-08,11:07,IAH001,Houston - Hobby,29.6454,-95.2789,15,5.1,41.2,2.2,-8.5,32,1010.0,1011.8,rising,13.0,317,NW,36.0,2.7,73,150,thunderstorm,15.2,0.0,78,5.1,572.1,Derecho,153,259,68.5,108.8,32.3,78.1,1.07,04:00,20:00,16,3.8,42.1,1.17
2024-08-08,16:04,BWI001,Baltimore - Washington,39.1754,-76.6684,46,-0.1,31.8,-3.4,-9.5,53,997.9,1003.4,falling rapidly,9.7,223,SW,13.8,24.5,48,,none,0.0,0.0,64,5.8,594.2,Mostly Clear,101,245,58.7,91.8,62.3,38.3,0.82,04:00,20:00,16,-1.8,32.9,5.47
2024-08-08,23:59,HNL001,Honolulu - Intl,21.325,-157.925,4,-0.2,31.6,-5.5,-6.4,69,1008.9,1009.4,falling,20.3,174,S,40.7,13.5,59,1500,rain,32.7,0.0,9,0,0,Drizzle,113,189,48.5,73.3,62.6,12.8,2.71,04:00,20:00,16,-1.7,47.9,2.86
2024-08-09,04:46,RDU001,Raleigh-Durham - Intl,35.8801,-78.788,132,-9.2,15.4,-15.2,-19.6,48,1006.3,1022.2,falling,12.8,54,NE,20.2,24.6,35,900,snow,0.0,31.8,78,0,0,Light Snow,120,106,25.6,42.5,41.0,35.0,1.19,04:00,20:00,16,-11.9,27.1,4.26
2024-08-09,09:27,DTW001,Detroit - Metro Wayne,42.2162,-83.3554,195,-11.7,10.9,-18.9,-21.5,51,995.9,1019.3,falling,15.1,344,NNW,18.4,4.9,72,600,snow,0.0,38.2,34,3.6,399.0,Heavy Snow,122,294,71.7,115.0,39.7,36.1,1.68,04:00,20:00,16,-13.1,21.7,1.49
2024-08-10,02:47,ORD001,Chicago - O'Hare Area,41.9742,-87.9073,201,-14.3,6.3,-23.3,-28.1,31,991.0,1015.0,steady,19.9,253,WSW,32.5,37.3,71,1500,none,0.0,0.0,70,0,0,Haze,106,267,66.9,104.0,56.2,38.8,1.16,04:00,20:00,16,-17.4,44.5,2.34
2024-08-10,04:27,BOS001,Boston - Logan,42.3656,-71.0096,9,-15.3,4.5,-25.0,-19.5,79,1016.6,1017.7,falling,22.2,267,W,45.8,36.5,58,900,none,0.0,0.0,5,0,0,Smoke,107,278,70.0,114.4,20.4,26.6,1.76,04:00,20:00,16,-17.4,6.9,0
2024-08-10,05:21,LAS001,Las Vegas - McCarran,36.084,-115.1537,664,-13.4,7.9,-19.0,-14.2,96,941.1,1018.9,rising rapidly,9.2,193,SSW,26.3,3.3,68,1500,none,0.0,0.0,31,0,0,Mist,109,207,57.1,88.9,20.8,10.8,1.51,04:00,20:00,16,-15.9,52.0,4.33
2024-08-18,20:11,SFO001,San Francisco - Intl,37.6213,-122.379,4,-12.4,9.7,-20.1,-18.0,72,1009.6,1010.1,steady,16.7,174,S,17.3,38.2,78,1500,snow,0.0,3.7,100,0,0.0,Snow Showers,124,200,45.3,64.0,26.7,22.9,1.74,04:00,20:00,16,-17.3,44.7,4.81
2024-08-19,22:03,MCI001,Kansas City - Intl,39.2976,-94.7139,313,-20.3,-4.5,-31.7,-25.5,74,970.0,1006.9,falling,23.4,39,NE,37.6,30.3,79,1500,snow,0.0,1.8,67,0,0,Blowing Snow,123,277,68.6,110.2,79.2,23.0,1.07,04:00,20:00,16,-23.5,8.2,3.67
2024-08-20,03:50,IND001,Indianapolis - Intl,39.7173,-86.2944,248,-9.7,14.5,-16.5,-21.3,42,971.7,1000.8,rising,15.5,127,SE,30.6,15.4,99,150,snow,0.0,16.4,58,0,0,Snow Showers,124,278,72.3,112.4,49.1,20.8,2.56,04:00,20:00,16,-14.7,39.4,0.82
2024-08-20,15:27,DEN001,Denver - Stapleton,39.7392,-104.9903,1609,-13.8,7.2,-22.4,-26.2,38,832.6,1011.6,falling rapidly,18.9,326,NW,23.2,14.3,16,,snow,0.0,4.3,44,8.9,828.9,Moderate Snow,121,126,25.5,34.1,52.5,67.6,0.46,04:00,20:00,16,-17.5,40.1,4.17
2024-08-20,17:56,ANC001,Anchorage - Intl,61.1743,-149.9963,46,-33.0,-27.4,-39.5,-45.8,36,1013.5,1019.1,rising,5.5,312,NW,12.9,24.7,52,900,snow,0.0,13.7,54,4.5,461.4,Snow Showers,124,18,6.2,13.1,55.2,68.6,1.75,04:00,20:00,16,-34.0,40.9,4.63
2024-08-20,21:37,IAH001,Houston - Hobby,29.6454,-95.2789,15,-3.6,25.5,-10.0,-12.6,55,1019.7,1021.5,falling,21.1,14,NNE,37.1,25.6,27,,none,0.0,0.0,29,0,0,Smoke,107,128,31.4,53.8,59.4,59.6,0.38,04:00,20:00,16,-7.1,45.3,0.29
2024-08-20,21:47,MKE001,Milwaukee - Mitchell,42.9472,-87.8966,211,-13.2,8.2,-22.5,-23.8,47,1001.8,1027.3,falling rapidly,23.2,102,ESE,36.3,3.8,68,600,snow,0.0,2.0,41,0,0,Blowing Snow,123,157,34.2,55.3,23.7,50.6,2.46,04:00,20:00,16,-17.7,25.0,3.07
2024-08-20,21:50,PHL001,Philadelphia - Intl,39.8729,-75.2437,9,-13.3,8.1,-20.2,-21.7,58,1004.7,1005.8,rising,12.9,215,SW,31.9,32.3,74,1500,none,0.0,0.0,98,0,0,Mostly Clear,101,230,55.0,87.0,86.1,79.4,0.22,04:00,20:00,16,-15.9,14.1,0
2024-08-21,07:59,PDX001,Portland - Intl,45.5898,-122.5951,9,-12.8,9.0,-17.2,-24.4,42,997.5,998.6,steady,6.8,312,NW,7.0,30.7,45,3000,snow,0.0,29.3,67,1.7,172.5,Heavy Snow,122,267,68.0,109.9,31.5,54.6,1.05,04:00,20:00,16,-15.3,49.5,2.72
2024-08-21,09:40,SEA001,Seattle - Sea-Tac,47.4502,-122.3088,137,-13.8,7.2,-21.5,-25.2,43,1006.2,1022.7,rising,15.1,267,W,25.8,24.3,7,,sleet,15.2,0.0,96,6.5,601.7,Ice Pellets,132,108,26.2,46.2,86.2,46.5,1.52,04:00,20:00,16,-16.6,58.9,5.07
2024-08-21,10:07,ABQ001,Albuquerque - Intl Sunport,35.0402,-106.609,1619,-19.6,-3.3,-27.5,-20.2,97,832.5,1012.7,rising,11.9,292,WNW,14.2,2.2,92,6000,snow,0.0,16.9,4,3.3,422.2,Moderate Snow,121,214,56.4,91.6,48.8,79.6,0.63,04:00,20:00,16,-23.4,31.3,2.67
2024-08-21,14:11,TPA001,Tampa - Intl,27.9755,-82.5332,9,-1.9,28.6,-7.0,-8.7,66,1009.5,1010.6,rising rapidly,16.1,19,NNE,21.2,8.4,17,,hail,19.3,0.0,55,9.5,892.1,Small Hail,142,42,6.0,13.7,40.9,14.4,0.62,04:00,20:00,16,-5.0,21.0,1.24
2024-08-21,14:33,RDU001,Raleigh-Durham - Intl,35.8801,-78.788,132,-4.5,23.9,-11.2,-8.7,79,1004.9,1020.8,falling,22.0,247,WSW,40.9,8.4,23,,rain,37.9,0.0,35,9.1,862.8,Heavy Rain,112,188,50.1,85.7,78.3,14.9,2.75,04:00,20:00,16,-8.8,54.0,3.59
2024-08-21,20:00,PHX001,Phoenix - Sky Harbor,33.4373,-112.0078,337,-9.7,14.5,-14.2,-11.7,90,971.0,1010.8,falling,8.2,327,NNW,30.6,38.6,70,900,snow,0.0,37.5,86,0,0.0,Heavy Snow,122,191,45.6,69.2,70.2,19.8,0.41,04:00,20:00,16,-14.4,28.3,4.34
2024-08-22,02:41,LAS001,Las Vegas - McCarran,36.084,-115.1537,664,-16.7,1.9,-28.4,-17.5,96,934.1,1011.4,rising rapidly,31.1,256,WSW,53.9,20.7,47,3000,snow,0.0,29.3,69,0,0,Moderate Snow,121,82,19.5,35.5,43.9,22.1,1.89,04:00,20:00,16,-20.7,9.7,1.45
2024-08-22,09:11,NYC001,New York - Central Park,40.7829,-73.9654,39,0.1,32.2,-4.6,-15.3,23,1015.7,1020.4,falling,16.7,308,NW,19.8,23.5,97,900,none,0.0,0.0,23,2.4,321.1,Partly Cloudy,102,189,53.3,89.2,15.8,19.8,1.58,04:00,20:00,16,-1.9,12.3,1.13
2024-08-22,21:30,SLC001,Salt Lake City - Intl,40.7884,-111.9778,1288,-18.2,-0.8,-30.0,-19.2,95,862.0,1006.8,falling rapidly,28.6,111,ESE,28.6,3.2,51,150,snow,0.0,8.0,77,0,0,Heavy Snow,122,15,1.5,0.1,59.3,56.6,0.32,04:00,20:00,16,-20.7,28.8,0
2024-08-23,03:10,MIA001,Miami - International,25.7959,-80.287,3,-3.9,25.0,-8.5,-10.1,69,993.9,994.3,falling,11.8,173,S,23.3,12.2,66,600,rain,43.0,0.0,20,0,0,Light Rain,110,129,32.3,47.4,69.5,72.6,2.64,04:00,20:00,16,-6.4,31.1,3.15
2024-08-23,03:16,MSY001,New Orleans - Moisant,29.9934,-90.258,3,-15.4,4.3,-25.8,-31.2,21,1021.9,1022.3,rising rapidly,25.6,131,SE,29.3,23.3,83,300,snow,0.0,21.9,36,0,0,Blowing Snow,123,131,34.4,55.2,63.2,11.4,0.37,04:00,20:00,16,-17.0,51.4,4.66
2024-08-23,09:03,HNL001,Honolulu - Intl,21.325,-157.925,4,8.5,47.3,6.3,3.9,77,1004.9,1005.4,rising,13.2,355,N,34.5,14.9,95,9000,none,0.0,0.0,97,2.5,327.3,Clear,100,278,71.5,111.6,43.7,36.7,1.53,04:00,20:00,16,6.0,47.6,1.33
2024-08-23,11:38,MSP001,Minneapolis - St Paul,44.8848,-93.2223,255,-14.8,5.4,-24.1,-23.4,57,984.0,1014.4,rising,20.8,329,NNW,40.7,25.2,68,1500,snow,0.0,6.9,72,5.4,594.6,Moderate Snow,121,267,66.3,106.0,25.6,73.1,2.79,04:00,20:00,16,-16.9,20.3,6.74
2024-08-23,15:57,ORD001,Chicago - O'Hare Area,41.9742,-87.9073,201,-5.7,21.7,-12.0,-12.7,65,982.1,1005.9,rising rapidly,17.8,274,W,18.0,6.5,62,900,snow,0.0,13.6,25,5.8,621.7,Blizzard,125,193,47.7,71.2,28.1,30.2,2.17,04:00,20:00,16,-7.4,10.1,6.1
2024-08-24,05:32,CLE001,Cleveland - Hopkins,41.4117,-81.8498,245,-9.0,15.8,-17.3,-22.8,31,976.6,1005.5,steady,24.2,124,SE,35.3,31.3,28,,sleet,59.0,0.0,1,0,0,Sleet,130,185,45.1,68.6,86.1,9.3,2.53,04:00,20:00,16,-13.6,5.5,3.48
2024-08-24,06:48,ATL001,Atlanta - Hartsfield,33.6407,-84.4277,313,-3.2,26.2,-9.6,-13.6,48,973.3,1010.3,steady,22.3,243,WSW,42.1,20.6,40,6000,rain,6.4,0.0,21,0,0.0,Rain Showers,114,164,45.2,71.2,77.6,64.2,1.43,04:00,20:00,16,-4.3,9.1,3.22
2024-08-24,11:05,BOS001,Boston - Logan,42.3656,-71.0096,9,-9.2,15.4,-15.3,-22.4,34,1011.2,1012.3,falling,13.4,298,WNW,37.8,35.2,78,6000,none,0.0,0.0,80,4.8,549.6,Clear,100,215,54.6,94.5,12.3,47.0,2.69,04:00,20:00,16,-10.7,51.2,3.69
2024-08-24,14:27,DTW001,Detroit - Metro Wayne,42.2162,-83.3554,195,-4.6,23.7,-11.1,-10.8,69,985.0,1008.1,steady,20.1,310,NW,31.3,4.0,17,,rain,58.0,0.0,89,9.5,892.1,Heavy Rain,112,131,27.2,48.0,49.6,55.5,2.71,04:00,20:00,16,-6.7,50.2,3.23
2024-08-24,16:16,BWI001,Baltimore - Washington,39.1754,-76.6684,46,-4.5,23.9,-11.6,-6.7,89,1020.0,1025.6,rising rapidly,24.2,259,W,48.4,7.8,62,1500,sleet,15.8,0.0,94,5.0,539.5,Ice Storm,133,73,19.5,35.5,50.9,23.2,1.67,04:00,20:00,16,-9.2,7.9,3.73
2024-08-24,18:23,DFW001,Dallas - Fort Worth,32.8998,-97.0403,182,-7.1,19.2,-14.9,-23.9,16,985.6,1007.2,steady,24.4,48,NE,25.4,4.3,5,,snow,0.0,7.8,63,4.6,423.0,Moderate Snow,121,154,34.5,53.4,42.6,16.6,0.46,04:00,20:00,16,-11.3,13.1,4.95
2024-08-25,00:42,STL001,St Louis - Lambert,38.7487,-90.37,172,-20.6,-5.1,-31.2,-26.8,69,992.6,1013.1,falling rapidly,20.0,117,ESE,30.7,18.1,14,,snow,0.0,2.5,13,0,0,Heavy Snow,122,202,51.7,80.7,77.3,21.9,2.45,04:00,20:00,16,-25.2,15.4,0.39
2024-08-25,03:15,LAX001,Los Angeles - Downtown,34.0522,-118.2437,71,-8.7,16.3,-14.8,-24.3,22,1004.7,1013.2,falling rapidly,13.7,98,E,38.3,25.5,21,,hail,6.6,0.0,64,0,0,Small Hail,142,175,47.5,77.3,33.8,68.0,0.37,04:00,20:00,16,-13.2,22.3,3.49
2024-09-02,11:28,PHL001,Philadelphia - Intl,39.8729,-75.2437,9,-1.1,30.0,-3.6,-1.9,96,1027.8,1028.9,falling rapidly,6.7,25,NNE,12.1,27.5,28,,sleet,58.2,0.0,52,8.1,774.8,Freezing Rain,131,205,49.8,82.2,64.8,50.2,0.85,05:00,19:00,14,-5.1,7.4,4.76
2024-09-02,18:54,HNL001,Honolulu - Intl,21.325,-157.925,4,6.0,42.8,3.6,1.4,77,1005.0,1005.5,rising rapidly,11.2,14,NNE,28.5,34.4,93,3000,none,0.0,0.0,60,1.8,232.1,Partly Cloudy,102,182,47.2,71.8,15.4,78.7,1.87,05:00,19:00,14,1.7,20.2,7.64
2024-09-02,20:01,STL001,St Louis - Lambert,38.7487,-90.37,172,-4.3,24.3,-10.2,-12.9,57,996.0,1016.6,falling rapidly,17.5,120,ESE,34.8,0.7,61,1500,snow,0.0,14.5,89,0,0.0,Light Snow,120,83,20.9,33.5,76.6,16.8,1.43,05:00,19:00,14,-6.0,29.7,1.57
2024-09-02,21:25,IAH001,Houston - Hobby,29.6454,-95.2789,15,3.8,38.8,2.4,-10.4,29,1006.9,1008.7,rising rapidly,5.9,145,SE,26.3,31.0,95,9000,none,0.0,0.0,51,0,0,Fog,105,153,41.0,67.4,81.7,77.4,2.35,05:00,19:00,14,-0.3,33.8,2.33
2024-09-03,00:01,BOS001,Boston - Logan,42.3656,-71.0096,9,-8.7,16.3,-16.5,-19.5,46,1011.1,1012.2,steady,21.4,19,NNE,28.4,35.0,52,600,snow,0.0,25.6,78,0,0,Light Snow,120,167,40.8,66.4,84.6,46.3,1.57,05:00,19:00,14,-10.4,7.2,2.05
2024-09-03,06:07,ABQ001,Albuquerque - Intl Sunport,35.0402,-106.609,1619,-6.7,19.9,-10.5,-13.5,66,839.4,1021.1,falling rapidly,7.7,217,SW,26.5,3.2,83,,snow,0.0,10.0,97,0,0.0,Heavy Snow,122,60,21.8,38.7,57.9,7.0,1.62,05:00,19:00,14,-7.9,40.4,5.69
2024-09-03,10:56,TPA001,Tampa - Intl,27.9755,-82.5332,9,11.3,52.3,11.3,0.3,45,1016.0,1017.1,steady,12.4,260,W,26.9,35.3,7,,none,0.0,0.0,82,8.2,754.5,Overcast,104,247,67.5,102.6,40.9,39.7,1.41,05:00,19:00,14,9.9,35.9,4.83
2024-09-04,00:59,IND001,Indianapolis - Intl,39.7173,-86.2944,248,-9.9,14.2,-17.7,-14.9,75,980.4,1009.8,falling,19.6,230,SW,20.3,5.4,33,300,snow,0.0,0.6,3,0,0,Light Snow,120,31,9.7,20.3,74.6,29.1,2.38,05:00,19:00,14,-13.4,27.1,3.91
2024-09-04,07:45,DEN001,Denver - Stapleton,39.7392,-104.9903,1609,-14.3,6.3,-14.3,-19.1,76,842.0,1023.0,steady,3.6,118,ESE,3.6,12.8,3,,rain,22.3,0.0,59,2.4,219.2,Freezing Drizzle,115,183,46.7,65.2,62.7,48.1,0.97,05:00,19:00,14,-17.1,25.2,0
2024-09-04,08:07,BWI001,Baltimore - Washington,39.1754,-76.6684,46,0.4,32.7,-5.5,-6.2,67,1002.0,1007.5,falling,25.5,300,WNW,40.8,4.3,7,,rain,50.6,0.0,51,4.5,418.7,Freezing Drizzle,115,17,1.7,1.9,11.7,9.4,0.75,05:00,19:00,14,-4.6,14.9,4.15
2024-09-04,08:27,MSP001,Minneapolis - St Paul,44.8848,-93.2223,255,-10.3,13.5,-18.5,-16.5,69,990.6,1021.2,steady,21.1,116,ESE,26.9,35.7,39,1500,snow,0.0,10.4,35,3.5,349.3,Snow Showers,124,101,26.4,40.8,74.1,43.8,1.64,05:00,19:00,14,-12.6,21.9,2.33
2024-09-04,11:40,PDX001,Portland - Intl,45.5898,-122.5951,9,-9.0,15.8,-14.5,-24.4,23,1001.3,1002.4,rising rapidly,11.4,177,S,22.8,33.2,56,600,none,0.0,0.0,97,6.2,648.7,Fog,105,237,60.3,94.1,73.1,72.7,2.42,05:00,19:00,14,-12.2,16.1,0.53
2024-09-04,15:56,MCI001,Kansas City - Intl,39.2976,-94.7139,313,2.5,36.5,-1.4,2.3,99,954.3,990.6,falling rapidly,15.5,127,SE,24.5,28.3,45,600,none,0.0,0.0,90,6.9,698.3,Clear,100,90,19.3,27.9,46.8,31.8,1.68,05:00,19:00,14,-0.0,15.3,3.24
2024-09-04,22:35,SEA001,Seattle - Sea-Tac,47.4502,-122.3088,137,-15.6,3.9,-22.8,-24.8,54,993.4,1009.7,rising,12.2,221,SW,30.1,13.8,15,,snow,0.0,25.2,66,0,0,Snow Showers,124,295,70.0,108.9,45.4,56.7,0.67,05:00,19:00,14,-18.2,43.4,0.03
2024-09-05,03:23,RDU001,Raleigh-Durham - Intl,35.8801,-78.788,132,-2.8,27.0,-2.8,-9.2,68,1014.8,1030.9,steady,0.6,307,NW,0.6,26.7,28,,none,0.0,0.0,0,0,0,Partly Cloudy,102,104,27.3,48.0,37.0,12.7,0.78,05:00,19:00,14,-5.8,44.9,1.52
2024-09-05,04:39,MKE001,Milwaukee - Mitchell,42.9472,-87.8966,211,-11.5,11.3,-19.2,-20.3,56,984.9,1010.0,falling,17.3,330,NNW,35.7,24.2,62,300,snow,0.0,21.3,86,0,0,Light Snow,120,214,52.4,86.8,70.3,53.6,2.84,05:00,19:00,14,-14.9,51.6,2.68
2024-09-05,08:58,MSY001,New Orleans - Moisant,29.9934,-90.258,3,2.9,37.2,-2.5,-0.5,83,1006.2,1006.6,falling rapidly,28.5,225,SW,50.9,21.0,34,300,none,0.0,0.0,99,3.7,360.1,Haze,106,182,47.6,73.2,30.5,26.5,0.3,05:00,19:00,14,1.5,12.7,0.44
2024-09-05,09:27,PHX001,Phoenix - Sky Harbor,33.4373,-112.0078,337,0.3,32.5,-5.0,-13.5,31,969.6,1009.4,falling rapidly,21.2,98,E,41.5,9.3,20,,none,0.0,0.0,30,5.9,561.1,Dust,108,148,34.7,55.3,23.9,79.4,1.58,05:00,19:00,14,-1.3,19.2,1.36
2024-09-05,10:45,SFO001,San Francisco - Intl,37.6213,-122.379,4,1.4,34.5,-1.5,-12.4,31,1014.6,1015.1,rising rapidly,9.6,283,WNW,17.6,29.3,64,1500,none,0.0,0.0,76,4.9,531.6,Partly Cloudy,102,119,31.3,52.7,11.1,79.3,1.78,05:00,19:00,14,-3.3,10.8,1.06
2024-09-05,13:00,CLE001,Cleveland - Hopkins,41.4117,-81.8498,245,1.7,35.1,-3.0,-12.7,28,974.4,1003.3,falling,19.0,273,W,33.6,24.0,86,9000,rain,28.3,0.0,12,4.7,570.0,Moderate Rain,111,45,12.1,25.2,42.4,28.9,1.72,05:00,19:00,14,0.4,57.1,4.56
